FL_Test | INFO flwr 2024-03-16 00:50:34,833 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL_Test | INFO flwr 2024-03-17 22:46:56,701 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-17 22:46:56,744 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-17 22:46:56,745 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-17 22:46:56,745 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-17 22:54:55,578 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-17 22:54:55,581 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-17 22:54:55,590 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-17 22:55:22,931 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-17 22:55:34,805 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-17 22:55:34,807 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-17 22:55:34,848 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-17 22:55:34,848 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-17 22:55:34,871 | server.py:236 | fit_round 2 received 0 results and 24 failures
FL_Test | INFO flwr 2024-03-17 23:48:16,656 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-17 23:48:16,674 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-17 23:48:16,674 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-17 23:48:16,675 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-17 23:59:39,061 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-17 23:59:39,065 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-17 23:59:39,070 | server.py:104 | FL starting
FL_Test | INFO flwr 2024-03-18 00:09:14,611 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 00:09:14,654 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 00:09:14,655 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 00:09:14,655 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 00:28:05,731 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 00:28:05,768 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 00:28:05,768 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 00:28:05,768 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 00:38:50,001 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 00:38:50,008 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-18 00:38:50,022 | server.py:104 | FL starting
FL_Test | INFO flwr 2024-03-18 00:41:31,175 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 00:41:31,212 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 00:41:31,212 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 00:41:31,212 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 00:51:44,222 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 00:51:44,228 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-18 00:51:44,230 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-18 00:52:13,679 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 00:52:14,065 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 00:52:14,070 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 00:52:14,122 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 00:52:14,122 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 00:52:14,523 | server.py:236 | fit_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 00:52:14,525 | server.py:173 | evaluate_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 00:52:14,576 | server.py:187 | evaluate_round 2 received 23 results and 0 failures
FL_Test | INFO flwr 2024-03-18 00:52:14,576 | server.py:153 | FL finished in 30.33993130014278
FL_Test | INFO flwr 2024-03-18 00:52:14,576 | app.py:226 | app_fit: losses_distributed [(1, 3.25707803601804), (2, 3.3207765752854557)]
FL_Test | INFO flwr 2024-03-18 00:52:14,576 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-03-18 00:52:14,577 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.909635), (2, 0.907868)], 'Precision': [(1, 0.959319), (2, 0.959106)], 'Recall': [(1, 0.909635), (2, 0.907868)], 'F1_Score': [(1, 0.928894), (2, 0.927787)]}
FL_Test | INFO flwr 2024-03-18 00:52:14,577 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-18 00:52:14,577 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-18 01:11:01,618 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 01:11:01,640 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 01:11:01,641 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 01:11:01,641 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 01:20:50,599 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 01:20:50,614 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-18 01:20:50,621 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-18 01:21:48,355 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 01:21:48,711 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 01:21:48,713 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 01:21:48,762 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 01:21:48,762 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 01:21:49,148 | server.py:236 | fit_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 01:21:49,150 | server.py:173 | evaluate_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 01:21:49,197 | server.py:187 | evaluate_round 2 received 23 results and 0 failures
FL_Test | INFO flwr 2024-03-18 01:21:49,197 | server.py:153 | FL finished in 58.57265800004825
FL_Test | INFO flwr 2024-03-18 01:21:49,197 | app.py:226 | app_fit: losses_distributed [(1, 3.273977630812189), (2, 3.312976782736571)]
FL_Test | INFO flwr 2024-03-18 01:21:49,197 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-03-18 01:21:49,197 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.909166), (2, 0.908084)], 'Precision': [(1, 0.909166), (2, 0.908084)], 'Recall': [(1, 0.909166), (2, 0.908084)], 'F1_Score': [(1, 0.909166), (2, 0.908084)]}
FL_Test | INFO flwr 2024-03-18 01:21:49,197 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-18 01:21:49,198 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-18 01:24:54,048 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 01:24:54,054 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 01:24:54,054 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 01:24:54,054 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 01:35:20,705 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 01:35:20,711 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-18 01:35:20,712 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-18 01:35:51,486 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 01:35:51,895 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 01:35:51,897 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 01:35:51,951 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 01:35:51,951 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 01:35:52,341 | server.py:236 | fit_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 01:35:52,345 | server.py:173 | evaluate_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-18 01:35:52,403 | server.py:187 | evaluate_round 2 received 23 results and 0 failures
FL_Test | INFO flwr 2024-03-18 01:35:52,403 | server.py:153 | FL finished in 31.690044899936765
FL_Test | INFO flwr 2024-03-18 01:35:52,403 | app.py:226 | app_fit: losses_distributed [(1, 3.3045269561850508), (2, 3.2518781216248223)]
FL_Test | INFO flwr 2024-03-18 01:35:52,404 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-03-18 01:35:52,404 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.908319), (2, 0.909779)], 'Precision': [(1, 0.663966), (2, 0.665938)], 'Recall': [(1, 0.828704), (2, 0.832348)], 'F1_Score': [(1, 0.697585), (2, 0.700892)]}
FL_Test | INFO flwr 2024-03-18 01:35:52,404 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-18 01:35:52,404 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-18 01:55:20,505 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 01:55:20,544 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 01:55:20,544 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 01:55:20,544 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 01:58:01,457 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 01:58:01,474 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 01:58:01,474 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 01:58:01,474 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 02:05:52,436 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 02:05:52,451 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-18 02:05:52,452 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-18 02:06:28,375 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 02:06:28,918 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 02:06:28,922 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 02:06:28,967 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 02:06:28,967 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 02:06:28,993 | server.py:236 | fit_round 2 received 0 results and 24 failures
FL_Test | INFO flwr 2024-03-18 02:09:55,600 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 02:09:55,620 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 02:09:55,620 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 02:09:55,620 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 02:17:32,452 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 02:17:32,455 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-18 02:17:32,491 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-18 02:18:18,316 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 02:18:18,738 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 02:18:18,740 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 02:18:18,780 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 02:18:18,780 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 02:18:18,804 | server.py:236 | fit_round 2 received 0 results and 24 failures
FL_Test | INFO flwr 2024-03-18 13:36:35,904 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 13:36:35,927 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 13:36:35,927 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 13:36:35,927 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 13:43:41,783 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 13:43:41,796 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-18 13:43:41,802 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-18 13:44:30,754 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 13:44:31,157 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 13:44:31,159 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 13:44:31,198 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 13:44:31,198 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 13:44:31,590 | server.py:236 | fit_round 2 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-18 13:44:31,592 | server.py:173 | evaluate_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-18 13:44:31,629 | server.py:187 | evaluate_round 2 received 24 results and 0 failures
FL_Test | INFO flwr 2024-03-18 13:44:31,629 | server.py:153 | FL finished in 49.82303039999897
FL_Test | INFO flwr 2024-03-18 13:44:31,629 | app.py:226 | app_fit: losses_distributed [(1, 2.6808927158514657), (2, 2.7473879183332124)]
FL_Test | INFO flwr 2024-03-18 13:44:31,629 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0)], 'Precision': [(1, 0.0), (2, 0.0)], 'Recall': [(1, 0.0), (2, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0)]}
FL_Test | INFO flwr 2024-03-18 13:44:31,629 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.925621), (2, 0.923776)], 'Precision': [(1, 0.70484), (2, 0.697559)], 'Recall': [(1, 0.938127), (2, 0.936661)], 'F1_Score': [(1, 0.755497), (2, 0.749158)]}
FL_Test | INFO flwr 2024-03-18 13:44:31,630 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-18 13:44:31,630 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-18 14:56:45,552 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 14:56:45,569 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 14:56:45,569 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 14:56:45,571 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 15:13:00,895 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
FL_Test | INFO flwr 2024-03-18 15:13:00,930 | app.py:176 | Flower ECE: gRPC server running (2 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-18 15:13:00,931 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-18 15:13:00,931 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-18 15:29:53,026 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=2, round_timeout=None)
